Country,Manufacturing Site,Brand,Item Description,Product Group,Sub Classification,Molecule/Test Type,Dosage Form,Dosage,Managed By,Fulfill Via,Shipment Mode,Line Item Quantity,Pack_Price,First Line Designation,Weight,Freight_Cost,Freight_cost_special,Line Item Insurance (USD),item_value,Shipment_Price
1406,2,136,1,8550,1955,5,727,2,10265,0,2936,1.945910149,2.183801557,0,8.138985591,9.31508183,1442,0.076961041,2.185301932,11150.59
1406,2,5,1,8550,6595,5,3532,1195,10265,0,2936,6.216606101,3.128951117,0,8.138985591,9.31508183,1442,2.916689066,3.130479926,22045.71
688,3172,7285,378,8550,6595,592,3532,526,10265,0,6327,9.218407743,1.360976553,1,6.230481448,8.33337852,6198,3.866397827,1.362165559,33438.22
688,1415,7285,755,8550,6595,1125,3532,935,10265,0,6327,8.812992232,2.524127363,1,6.259581464,8.241979728,6198,4.823743309,2.525598041,81065.08
1083,345,7285,1,1728,161,5,161,526,10265,0,6327,5.525452939,0.009950331,1,2.890371758,9.31508183,1442,0,0.009950331,11105.73
1406,665,7285,755,8550,6595,1125,3532,935,10265,0,6327,5.707110265,2.796061078,0,8.138985591,9.31508183,1442,2.125847914,2.797561783,15724.61
1406,2,5,1,8550,6595,529,3532,1195,10265,0,6327,5.707110265,2.697999865,1,8.138985591,9.31508183,1442,2.034705648,2.699491457,15264.88
1406,2,5,1,8550,6595,5,121,2,10265,0,2936,4.615120517,2.969901514,0,8.138985591,9.31508183,1442,1.376244025,2.971419089,12955.19
1194,345,7285,1,1728,161,5,161,526,10265,0,6327,7.030857476,0.009950331,1,8.138985591,9.31508183,239,0.019802627,0.009967855,11114.55
688,2,16,1,8550,1955,5,146,2,10265,0,6327,5.993961427,2.079441542,1,4.406719247,8.011053239,6198,1.701105101,2.080840563,5817.57
688,540,7285,1,8550,6595,5,729,2,10265,0,6327,9.285540605,0.896088025,1,6.22059017,8.932819829,6198,3.258481079,0.89703453,23231.61
1406,14,165,1,8550,6595,633,729,2,10265,0,2936,6.508769137,3.637322967,0,8.138985591,9.31508183,1442,3.704998836,3.63887951,35926.18
1406,2,5,1,8550,6595,592,3532,526,10265,0,2936,7.601402335,1.876406943,1,8.138985591,9.31508183,1442,2.928523524,1.877761309,22180.93
1406,2,5,1,8550,6595,529,3532,1195,10265,0,2936,6.908754779,2.869601996,1,8.138985591,9.31508183,1442,3.318178026,2.871110218,27759.84
1406,2,5,1,8550,1955,877,214,672,10265,0,2936,3.433987204,2.742773637,0,8.138985591,9.31508183,1442,0.530628251,2.744274978,11539.83
655,345,799,1,1728,1567,5,1575,2,10265,0,6327,7.02464903,4.262679877,1,5.552959585,7.956028204,6198,5.043941113,4.264610462,81615.8
80,405,5,1,1728,1567,5,1575,935,10265,0,6327,5.831882477,4.941642423,1,5.459585514,8.602831293,6198,4.338858139,4.943229817,52781.68
80,3172,7285,580,8550,6595,707,2749,694,10265,0,6327,10.77645316,2.556451817,1,8.577723691,10.32249521,6198,6.815475503,2.557926602,600600.2
80,3172,7285,580,8550,6595,707,2749,694,10265,0,6327,11.01898973,2.556451817,1,8.820108645,10.54854577,6198,7.057777448,2.557926597,764821.51
688,3172,7285,597,8550,6595,689,2749,725,10265,0,6327,8.366602833,2.262804223,0,8.138985591,9.31508183,2445,4.098336583,2.264236781,48185.47
688,3172,7285,1,8550,6595,5,729,2,10265,0,6327,9.799847778,0.896088025,1,7.016609684,8.669646431,6198,3.757238792,0.897034524,32007.77
1406,2,5,1,8550,6595,529,3532,1195,10265,0,2936,3.931825633,2.658159431,1,8.138985591,9.31508183,1442,0.722705983,2.659643963,11767.79
1406,2,5,1,8550,1955,1125,729,2,10265,0,2936,5.525452939,1.350667183,0,8.138985591,9.31508183,1442,0.760805829,1.351847833,11819.37
1406,2,5,1,8550,6595,5,121,2,10265,0,2936,4.110873864,2.958549482,0,8.138985591,9.31508183,1442,1.011600912,2.960061917,12201.18
1406,2,16,1,8550,1955,5,121,2,10265,0,2936,2.564949357,2.605648267,0,8.138985591,9.31508183,1442,0.21511138,2.607124283,11253.95
683,345,7285,1,1728,161,5,161,2,10265,0,6327,8.006700845,0.009950331,1,6.791221463,8.896248614,6198,0.048790164,0.009966832,7333.57
80,345,799,1,1728,1567,5,1575,1195,10265,0,6327,5.365976015,4.290322445,1,3.912023005,6.955010933,6198,3.435598808,4.292253445,16411.31
1194,345,7285,1,1728,161,5,161,12,10265,0,6327,8.780018888,0.009950331,1,7.564238475,10.12145976,6198,0.09531018,0.009965558,24935.17
1194,345,799,1,1728,1567,5,1575,350,10265,0,6327,8.835792367,4.39432569,1,7.356918242,9.903175004,6198,6.78093276,4.395904687,570803.89
688,366,250,1,8550,6595,633,3532,473,10265,0,6327,6.075346031,4.421247348,1,4.736198448,7.905065472,6198,4.261552481,4.423181846,38454.7
688,3172,7285,580,8550,6595,707,2749,694,10265,0,6327,7.003974137,2.517696473,1,5.075173815,7.851505524,6198,3.241810796,2.519496904,15133.18
688,1415,7285,755,8550,6595,1125,3532,935,10265,0,6327,9.036106025,2.415020522,1,6.419994928,8.08601943,6198,5.128536841,2.416803795,89011.5
688,665,7285,1,8550,6595,5,2749,2,10265,0,6327,8.202208436,2.1102132,1,5.780743516,7.756276676,6198,3.96726848,2.111934207,28835.03
80,2,5,1,8,30,5,1575,2,10265,0,6327,4.691347882,3.650658241,1,3.555348061,6.475848655,6198,2.190535589,3.652565992,4706.21
80,2,115,1,1728,1567,5,1575,2,10265,0,6327,8.692657961,3.33220451,1,7.672292456,9.311738347,6198,5.554470071,3.333746205,172189.56
80,2,115,1,1728,1567,5,1575,672,10265,0,6327,8.289790583,3.33220451,1,7.276556403,8.89621165,6198,5.355311878,3.334092749,115027.98
80,2,5,1,1728,1567,5,1575,2,10265,0,6327,8.853522561,3.17805383,1,8.528726427,10.6998389,6198,5.555011741,3.179586011,205559.24
1406,2,5,1,8550,6595,5,3532,1195,10265,0,2936,5.707110265,3.202746443,1,8.138985591,9.31508183,1442,2.512035317,3.204280496,18194.56
1406,2,5,1,8550,1955,877,214,672,10265,0,2936,3.713572067,2.70404218,0,8.138985591,9.31508183,1442,0.636576829,2.705530362,11661.72
80,2,5,1,1728,1567,5,1575,1195,10265,0,6327,8.152198016,3.17805383,1,7.828038032,9.897632948,6198,5.058980915,3.179930431,99848.68
80,2,5,1,1728,1567,5,1575,672,10265,0,6327,8.163656176,3.17805383,1,7.838343316,10.01837351,6198,5.070349698,3.179930392,103322.14
538,2,5,1,1728,1567,5,1575,12,10265,0,6327,8.517393171,1.264126727,1,8.138985591,9.31508183,1442,3.254628995,1.26590819,23834.79
688,3172,7285,623,8550,6595,877,3532,1108,10265,0,6327,8.699681401,1.360976553,1,6.366470448,7.883924943,6198,3.55820113,1.362432757,20087.37
1406,665,7285,755,8550,6595,1125,3532,935,10265,0,2936,7.170888479,2.815408719,0,8.138985591,9.31508183,1442,3.713572067,2.817249493,31553.23
1406,2,5,1,8550,1955,529,727,672,10265,0,2936,4.795790546,1.961502244,0,8.138985591,9.31508183,1442,0.891998039,1.963188585,11837.87
1406,2,5,1,8550,6595,5,729,1108,10265,0,2936,1.945910149,4.272211769,0,8.138985591,9.31508183,1442,0.604315967,4.274139782,11528.14
1406,2,5,1,8550,1955,877,214,672,10265,0,2936,3.713572067,2.674838067,0,8.138985591,9.31508183,1442,0.722705983,2.676662728,11644.69
1194,345,799,577,1728,1567,577,1575,2,10265,0,6327,8.657302899,4.394449155,1,7.452402451,10.01916482,6198,6.805456737,4.396383093,483433.43
80,2,5,1,1728,1567,5,1575,2,10265,0,6327,1.386294361,4.33073334,1,1.386294361,6.87144393,6198,0.364643114,4.332661305,1188.78
80,2,115,1,1728,1567,5,1575,2,10265,0,6327,4.615120517,3.33220451,1,3.36729583,6.541578189,6198,1.838961071,3.334092013,3397.67
80,405,373,369,1728,1567,37,1575,526,10265,0,6327,4.234106505,3.496507561,1,3.135494216,6.912265094,6198,1.660131027,3.498404158,3183.78
688,3172,7285,378,8550,6595,592,3532,526,10265,0,6327,9.105090961,1.223775432,1,7.709308333,9.191228906,6198,3.769075996,1.225158135,31452.04
688,3172,7285,580,8550,6595,707,2749,694,10265,0,6327,6.552507887,2.49732917,0,8.138985591,9.31508183,2445,2.791165108,2.499126495,18923.53
1194,2,5,1,8550,6595,5,2749,2,10265,0,6327,10.1266711,3.939638172,1,7.634337236,8.978960495,6198,7.812216315,3.941558196,1270402.98
655,345,799,1,1728,1567,5,1575,12,10265,0,6327,7.427144133,4.262679877,1,5.948034989,8.083964209,6198,5.444579874,4.26461044,121071.56
655,3172,7285,1,8550,1955,529,729,2,10265,0,6327,7.650168701,1.791759469,1,5.236441963,7.551995789,6198,3.07176696,1.79339147,12424.12
631,345,799,577,1728,1567,577,1575,1108,10265,0,6327,9.105090961,4.290459441,1,7.884576511,10.1287764,6198,7.147622212,4.292390726,674322.77
1406,3172,7285,1,8550,1955,1125,729,1108,10265,0,6327,5.176149733,3.000222179,1,8.138985591,9.31508183,1442,2.026831591,3.002084216,14469.66
1406,3172,7285,623,8550,6595,877,3532,1108,10265,0,6327,8.520786727,1.774952351,1,8.138985591,9.31508183,1442,3.895487037,1.776578714,35734.71
1406,3172,7285,1,8550,1955,529,727,672,10265,0,6327,6.835184586,1.53686722,0,8.138985591,9.31508183,1442,2.034705648,1.538405441,14500.73
1406,3172,7285,378,8550,6595,592,3532,526,10265,0,6327,8.810012048,1.865629318,1,8.138985591,9.31508183,1442,4.286341385,1.867284525,47756.93
1406,2,5,1,8550,6595,529,3532,1195,10265,0,6327,7.208600338,2.716018371,0,8.138985591,9.31508183,1442,3.64701525,2.717846994,30202.59
1406,665,7285,755,8550,6595,1125,3532,935,10265,0,6327,7.021976423,2.744703519,1,8.138985591,9.31508183,1442,3.495294705,2.746535754,27442.39
1406,2,5,1,8550,6595,5,729,2,10265,0,6327,4.615120517,1.549687908,0,8.138985591,9.31508183,1442,0.548121409,1.551236602,11474.96
1406,3172,7285,1,8550,6595,5,729,2,10265,0,6327,6.908754779,1.366091654,1,8.138985591,9.31508183,1442,1.905088155,1.367549774,14028.95
1406,2,5,1,8550,6595,877,3532,1108,10265,0,6327,5.564520407,2.804571768,0,8.138985591,9.31508183,1442,2.187174241,2.806411665,15146.34
779,2,5,1,8550,6595,5,121,2,10265,0,6327,4.110873864,2.96217549,1,8.006700845,8.877423832,6198,1.150572028,2.964035187,1531.47
1406,2,5,1,8550,1955,1125,729,1108,10265,0,2936,8.517393171,3.501947285,1,8.138985591,9.31508183,1442,5.756880806,3.503846384,172318.59
1406,2,5,1,8550,1955,529,121,672,10265,0,6327,5.117993812,2.684440335,0,8.138985591,9.31508183,1442,1.693779061,2.686264404,13373.57
1406,2,16,1,8550,1955,5,146,2,10265,0,6327,7.313886832,2.406945108,0,8.138985591,9.31508183,1442,3.423936869,2.408726704,26282.92
80,665,7285,597,8550,6595,689,2749,725,10265,0,6327,8.967121656,2.312535424,1,6.579251212,6.750961108,6198,4.947553489,2.314299754,72337.71
1406,14,165,1,8550,1955,633,727,2,10265,0,6327,3.713572067,3.610917913,1,8.138985591,9.31508183,1442,1.340250423,3.612821505,12546.05
1406,2,136,1,8550,1955,5,727,2,10265,0,2936,1.945910149,2.104134154,1,8.138985591,9.31508183,1442,0.076961041,2.10575885,11146.51
1406,2,136,1,8550,1955,5,727,2,10265,0,2936,1.945910149,2.104134154,1,8.138985591,9.31508183,1442,0.076961041,2.10575885,11146.51
80,345,799,577,1728,1567,577,1575,1108,10265,0,6327,6.054439346,4.510859507,1,4.875197323,7.528756408,6198,4.330338526,4.512796092,40184.76
80,345,799,577,1728,1567,577,1575,2,10265,0,6327,5.624017506,4.510859507,1,4.477336814,7.09564464,6198,3.905803706,4.512796235,26094.39
1406,2,5,1,8550,6595,5,729,2,10265,0,2936,4.343805422,1.599387577,0,8.138985591,9.31508183,2445,0.463734016,1.600954663,11404.02
1194,366,250,1,8550,6595,633,3532,473,10265,0,6327,4.304065093,3.740047741,1,4.248495242,7.195509849,6198,1.928618652,3.741959166,4338.61
80,405,373,369,1728,1567,37,1575,725,10265,0,6327,1.791759469,3.496507561,1,1.098612289,9.438463505,6198,0.270027137,3.498384587,12721.71
80,405,373,369,1728,1567,37,1575,1108,10265,0,6327,8.516392871,3.496507561,1,8.516392871,8.877423832,6198,5.750316127,3.498406385,160428.29
1194,366,250,1,8550,6595,633,3532,473,10265,0,6327,7.621195163,3.740047741,1,5.736572297,8.23719618,6198,5.107943477,3.741959307,87786.26
80,1415,7285,580,8550,6595,707,2749,694,10265,0,6327,10.20110758,2.548663616,1,8.129764446,10.33079569,6198,6.435124201,2.550468754,348812.14
1083,2,5,1,1728,1567,5,1575,935,10265,0,6327,6.908754779,4.709530201,1,6.979145275,9.001483035,6198,5.378052335,4.71147066,118329.71
80,345,799,1,1728,1567,5,1575,694,10265,0,6327,6.685860947,4.262679877,1,5.278114659,7.605661119,6198,4.707365698,4.264610407,58118.3
688,3172,7285,1,8550,6595,5,131,2,10265,0,6327,5.017279837,2.63905733,1,3.433987204,8.321837458,6198,1.572773928,2.640874725,6065.53
1083,2,5,1,1728,1567,5,1575,2,10265,0,6327,4.94875989,4.709530201,1,5.068904202,8.370827794,6198,3.439776864,4.711470403,19748.39
80,665,7285,1,8550,1955,5,239,2,10265,0,6327,7.601402335,1.064710737,1,5.529429088,7.303674974,6198,2.134166441,1.065994396,5292.2
688,2,16,1,8550,1955,5,146,2,10265,0,6327,4.795790546,2.079441542,1,8.138985591,9.31508183,1442,0.97455964,2.081158816,11944.88
1406,2,5,1,8550,6595,5,121,2,10265,0,2936,3.044522438,3.131136911,1,8.138985591,9.31508183,1442,0.620576488,3.133012879,11542.09
1406,2,5,1,8550,6595,5,729,2,10265,0,2936,5.771441123,1.72455072,1,8.138985591,9.31508183,1442,1.358409158,1.726159274,12581.32
683,345,799,577,1728,1567,577,1575,694,10265,0,6327,7.601402335,4.290459441,1,6.381816017,8.693426251,6198,5.741270919,4.292583622,150273.04
80,366,250,1,8550,6595,633,3532,473,10265,0,6327,7.913521017,4.421127148,1,6.380122537,8.877423832,6198,6.089656933,4.423061735,225379.54
1083,2,5,1,1728,1567,5,1575,2,10265,0,6327,4.615120517,4.335328032,1,4.682131227,7.521177201,6198,5.485284888,4.366293214,9620.86
655,2,5,1,1728,1567,5,1575,12,10265,0,6327,3.828641396,5.170483995,1,3.401197382,6.751499051,6198,5.485284888,5.200351373,8969.46
688,2,5,1,8550,6595,5,3532,1195,10265,0,6327,6.908754779,2.890371758,1,4.127134385,8.94685518,6198,5.485284888,2.903623433,24922.81
688,3172,7285,623,8550,6595,877,3532,1108,10265,0,6327,10.46313191,1.677096561,0,8.138985591,9.31508183,2445,5.485284888,1.678378077,163593.35
688,3172,7285,597,8550,6595,689,2749,725,10265,0,6327,9.903537551,2.884800713,0,8.138985591,9.31508183,2445,5.485284888,2.885471208,349343.35
1194,3172,7285,1,8550,1955,592,727,672,10265,0,6327,6.033086222,1.677096561,0,8.138985591,9.31508183,2445,5.485284888,1.77955291,13152.95
1194,3172,7285,378,8550,6595,592,3532,526,10265,0,6327,6.188264123,1.648658626,0,8.138985591,9.31508183,2445,5.485284888,1.73942514,13384.55
683,3172,7285,1,8550,1955,453,727,2,10265,0,6327,6.81014245,3.093312602,1,5.758901774,8.25629585,6198,5.485284888,3.105260465,23162.22
683,3172,7285,597,8550,6595,689,2749,725,10265,0,6327,10.56568571,2.496505786,1,8.076515328,9.572570159,6198,5.485284888,2.497015688,446613.61
1194,3172,7285,623,8550,6595,877,3532,1108,10265,0,6327,8.440959885,1.53686722,0,8.138985591,9.31508183,2445,5.485284888,1.54795368,28250.15
1194,3172,7285,1,8550,6595,5,729,2,10265,0,6327,5.117993812,1.147402453,0,8.138985591,9.31508183,2445,5.485284888,1.525293343,11700.25
683,3172,7285,755,8550,6595,1125,3532,935,10265,0,6327,11.01509833,2.876385516,1,9.321881747,10.81628359,6198,5.485284888,2.876608046,1068196.69
688,3172,7285,1,8550,1955,529,727,672,10265,0,6327,6.908754779,1.800058272,1,8.248790734,10.13162342,6198,5.485284888,1.838979771,30414.24
688,665,7285,1,8550,1955,592,727,672,10265,0,6327,6.908754779,1.235471471,0,8.138985591,9.31508183,2445,5.485284888,1.302944715,13783.35
655,2,5,1,1728,1567,5,1575,1195,10265,0,6327,3.258096538,5.993961427,1,4.110873864,7.31256684,6198,5.485284888,6.017630963,11738.14
688,665,7285,1,8550,6595,5,2749,2,10265,0,6327,10.1266711,2.140066163,1,7.756623335,9.959468941,6198,5.707110265,2.141476933,208950.56
683,2,5,1,8550,1955,5,146,2,10265,0,6327,8.595819512,2.621038824,1,6.978213743,9.31508183,1442,5.485284888,2.624262745,80295.35
1083,2,5,1,1728,1567,5,1575,2,10265,0,6327,3.931825633,5.993961427,1,4.795790546,8.008239148,6198,5.485284888,6.005866225,23244.74
1194,2,115,1,1728,1567,5,1575,2,10265,0,6327,9.210440367,3.33220451,1,8.021584533,10.24422141,6198,6.070737728,3.333746178,298550.58
1194,2,115,1,1728,1567,5,1575,2,10265,0,6327,9.350189267,3.33220451,1,8.094683649,10.6843184,6198,6.21019839,3.333746178,354661.51
1194,2,115,1,1728,1567,5,1575,2,10265,0,6327,8.987321813,3.33220451,1,7.864804003,10.03623758,6198,5.848171377,3.333746178,239183.89
688,3172,7285,755,8550,6595,1125,3532,935,10265,0,6327,10.02131503,2.590017134,1,7.971085754,9.800692632,6198,6.097804583,2.59149601,295914.12
688,3172,7285,1,8550,1955,592,727,672,10265,0,6327,6.216606101,1.064710737,0,8.138985591,9.31508183,2445,0.924258902,1.065758464,12054.75
688,2,5,1,8550,1955,5,146,2,10265,0,6327,6.685860947,2.079441542,1,5.087596335,7.830047963,6198,2.298577072,2.080840563,8123.01
688,14,165,1,8550,1955,633,727,2,10265,0,6327,5.303304908,4.421247348,1,5.831882477,7.752378136,6198,3.306886702,4.422826629,18792.4
155,2,113,1,1728,1567,5,1575,1195,10265,0,6327,9.210440367,3.044522438,1,8.112827479,10.2325258,6198,5.771441123,3.046045087,228111.62
155,2,113,1,1728,1567,5,1575,2,10265,0,6327,8.517393171,3.044522438,1,7.284134806,9.582343142,6198,5.081404365,3.046045087,114665.37
80,2,5,1,1728,1567,5,1575,526,10265,0,6327,5.017279837,4.33073334,1,8.138985591,9.31508183,239,2.944438979,4.332311042,22371.23
80,3172,7285,1,8550,6595,5,729,2,10265,0,6327,10.46498728,0.936093359,1,7.748891337,8.818306164,6198,4.476882166,0.937065422,61193.52
80,405,373,369,1728,1567,37,1575,935,10265,0,6327,7.705712824,3.496507561,1,6.597145702,8.783425351,6198,4.741971227,3.49805782,77677.85
779,2,5,1,8550,6595,5,121,2,10265,0,6327,4.94875989,3.205587931,1,1.945910149,9.31508183,1442,1.840549633,3.207121296,14422.33
1406,2,5,1,8550,1955,592,727,672,10265,0,6327,6.216606101,2.111424588,0,8.138985591,9.31508183,1442,1.91839212,2.112830379,14739.04
1406,2,5,1,8550,6595,5,3532,1195,10265,0,6327,3.044522438,3.323596136,0,8.138985591,9.31508183,1442,0.620576488,3.325143929,11639.29
1406,2,94,1,8550,6595,5,2749,2,10265,0,6327,2.397895273,3.813307032,0,8.138985591,9.31508183,1442,0.536493371,3.814873134,11546.94
80,405,373,369,1728,1567,37,1575,725,10265,0,6327,8.412054873,3.496507561,1,7.74109909,10.55649714,6198,5.444147815,3.498057874,182655.69
688,3172,7285,1,8550,6595,5,729,2,10265,0,6327,5.993961427,0.916290732,1,4.430816799,7.794431807,6198,0.672944473,0.917250271,3027.01
655,405,5,1,1728,1567,5,1575,935,10265,0,6327,1.098612289,4.941642423,1,8.138985591,9.31508183,239,0.364643114,4.943212618,11381.67
655,405,5,1,1728,1567,5,1575,1195,10265,0,6327,1.609437912,4.941642423,1,8.138985591,9.31508183,239,0.636576829,4.943230447,11660.12
1406,2,5,1,8550,1955,1125,729,2,10265,0,388,5.303304908,1.499623046,0,8.138985591,9.31508183,1442,0.746687947,1.500861119,11800.34
1406,2,5,1,8550,6595,1125,3532,935,10265,0,388,7.090909822,3.036874217,0,8.138985591,9.31508183,1442,3.66586668,3.038396171,34949.32
1406,2,94,1,8550,6595,5,2749,2,10265,0,6327,3.433987204,3.769767958,0,8.138985591,9.31508183,1442,1.10856262,3.77132696,12376.36
1406,14,136,1,8550,6595,5,729,2,10265,0,2936,1.386294361,2.465553921,0,8.138985591,9.31508183,1442,0.048790164,2.466968949,11135.59
1083,2,5,1,8550,1955,5,146,2,10265,0,6327,6.304448802,2.079441542,1,4.691347882,9.31508183,1442,1.962907725,2.08084166,14931.35
1194,2,115,1,1728,1567,5,1575,935,10265,0,6327,9.110409533,3.33220451,1,8.001689978,9.93480694,6198,5.970930152,3.333746164,265322.17
1194,345,799,1,1728,1567,5,1575,725,10265,0,6327,8.006700845,4.39432569,1,6.759255271,9.45493617,6198,5.953113456,4.395904679,253124
1194,345,799,1,1728,1567,5,1575,1108,10265,0,6327,8.070906089,4.39432569,1,6.311734809,9.013667121,6198,6.017181026,4.395904684,264511.02
1406,2,5,1,8550,6595,5,121,2,10265,0,2936,5.993961427,3.092858984,1,8.138985591,9.31508183,1442,2.672077541,3.094385722,19532.7
80,345,799,577,1728,1567,577,1575,1108,10265,0,6327,6.692083743,4.372228792,1,8.138985591,9.31508183,1442,4.622518824,4.37380739,74171.08
631,345,7285,1,1728,161,5,161,1108,10265,0,6327,8.343077871,0.009950331,1,8.138985591,9.31508183,239,0.067658648,0.009966832,11145.3
683,345,799,1,1728,1567,5,1575,2,10265,0,6327,7.601402335,4.290322445,1,6.12249281,8.322189961,6198,5.444018161,4.291899294,148323.53
1083,345,799,1,1728,1567,5,1575,2,10265,0,6327,4.262679877,4.290322445,1,2.833213344,6.247036566,6198,2.20386912,4.291898718,5562.84
1083,345,799,1,1728,1567,5,1575,672,10265,0,6327,7.018401799,4.262679877,1,5.545177444,8.576225959,6198,4.836202539,4.264256074,83548.04
779,345,799,1,1728,1567,5,1575,2,10265,0,6327,6.746412129,4.290322445,1,5.272999559,7.879840161,6198,4.594210346,4.291899339,63931.86
1406,2,5,1,8550,1955,1125,729,1108,10265,0,2936,3.044522438,3.372454913,1,8.138985591,9.31508183,1442,0.641853886,3.373997462,11667.13
1406,665,7285,755,8550,6595,1125,3532,935,10265,0,2936,7.824445931,2.772588722,0,8.138985591,9.31508183,1442,4.110873864,2.774087598,48663.23
688,3172,7285,3,8550,6595,453,3532,1195,10265,0,6327,6.255750042,3.258096538,1,4.927253685,8.568163834,6198,3.08190997,3.259633817,18281.26
688,540,7285,1,8550,6595,5,729,2,10265,0,6327,7.854381211,0.920282753,1,4.804021045,7.934062073,6198,1.976854953,0.921244281,6685.72
688,540,7285,1,8550,6595,5,729,2,10265,0,6327,7.809947086,0.920282753,1,4.744932128,7.965878851,6198,1.93874166,0.921244352,6606.55
80,345,799,1,1728,1567,5,1575,1195,10265,0,6327,4.615120517,4.290322445,1,3.258096538,6.464650607,6198,2.527327366,4.2918995,7851.56
80,345,7285,1,1728,161,5,161,725,10265,0,6327,4.615120517,0.009950331,1,8.138985591,9.31508183,239,0,0.009950331,11104.23
80,345,799,1,1728,1567,5,1575,350,10265,0,6327,4.615120517,4.290322445,1,3.258096538,6.946389282,6198,2.527327366,4.2918995,8248.91
